web-scraper-order,web-scraper-start-url,expansion
"1647738864-277","https://www.ncbi.nlm.nih.gov/mesh/?term=Septum","The muscular structure separating the right and the left lower chambers (HEART VENTRICLES) of the heart. The ventricular septum consists of a very small membranous portion just beneath the AORTIC VALVE, and a large thick muscular portion consisting of three sections including the inlet septum, the trabecular septum, and the outlet septum."
"1647753930-4977","https://www.ncbi.nlm.nih.gov/mesh/?term=Pentostatin","null"
"1647739008-333","https://www.ncbi.nlm.nih.gov/mesh/?term=Sarcomeres","null"
"1647742246-1589","https://www.ncbi.nlm.nih.gov/mesh/?term=Canaliculi","Minute intercellular channels that occur between liver cells and carry bile towards interlobar bile ducts. Also called bile capillaries."
"1647740125-766","https://www.ncbi.nlm.nih.gov/mesh/?term=Intellectual","Subnormal intellectual functioning which originates during the developmental period. This has multiple potential etiologies, including genetic defects and perinatal insults. Intelligence quotient (IQ) scores are commonly used to determine whether an individual has an intellectual disability. IQ scores between 70 and 79 are in the borderline range. Scores below 67 are in the disabled range. (from Joynt, Clinical Neurology, 1992, Ch55, p28)"
"1647739234-420","https://www.ncbi.nlm.nih.gov/mesh/?term=Medication","Drugs intended for human or veterinary use, presented in their finished dosage form. Included here are materials used in the preparation and/or formulation of the finished dosage form."
"1647749093-3759","https://www.ncbi.nlm.nih.gov/mesh/?term=Canthaxanthin","null"
"1647754759-5227","https://www.ncbi.nlm.nih.gov/mesh/?term=Coagulation","Laboratory tests for evaluating the individual's clotting mechanism."
"1647750953-4213","https://www.ncbi.nlm.nih.gov/mesh/?term=Triphosphatases","A group of enzymes which catalyze the hydrolysis of ATP. The hydrolysis reaction is usually coupled with another function such as transporting Ca(2+) across a membrane. These enzymes may be dependent on Ca(2+), Mg(2+), anions, H+, or DNA."
"1647739902-679","https://www.ncbi.nlm.nih.gov/mesh/?term=Conductivity","The ability of a substrate to allow the passage of ELECTRONS."
"1647746363-2963","https://www.ncbi.nlm.nih.gov/mesh/?term=Chemoattractant","Chemical substances that attract or repel cells. The concept denotes especially those factors released as a result of tissue injury, microbial invasion, or immunologic activity, that attract LEUKOCYTES; MACROPHAGES; or other cells to the site of infection or insult."
"1647754489-5144","https://www.ncbi.nlm.nih.gov/mesh/?term=Cytological","Methods used to study CELLS."
"1647745439-2695","https://www.ncbi.nlm.nih.gov/mesh/?term=GATA2","A rare disorder of the immune system with wide-ranging effects which include GATA2 Transcription Factor dysfunction, immunodeficiency, myelodysplastic syndrome (ineffective blood cell production), lung disease, and problems of the vascular and lymphatic system."
"1647755737-5475","https://www.ncbi.nlm.nih.gov/mesh/?term=HLA-A24","null"
"1647744512-2420","https://www.ncbi.nlm.nih.gov/mesh/?term=Heterogeneous-Nuclear","A group of closely-related heterogeneous-nuclear ribonucleoproteins that are involved in pre-mRNA splicing."
"1647755826-5497","https://www.ncbi.nlm.nih.gov/mesh/?term=Deoxycytidine","A nucleoside component of DNA composed of CYTOSINE and DEOXYRIBOSE."
"1647744054-2258","https://www.ncbi.nlm.nih.gov/mesh/?term=Meningioma","A relatively common neoplasm of the CENTRAL NERVOUS SYSTEM that arises from arachnoidal cells. The majority are well differentiated vascular tumors which grow slowly and have a low potential to be invasive, although malignant subtypes occur. Meningiomas have a predilection to arise from the parasagittal region, cerebral convexity, sphenoidal ridge, olfactory groove, and SPINAL CANAL. (From DeVita et al., Cancer: Principles and Practice of Oncology, 5th ed, pp2056-7)"
"1647751469-4358","https://www.ncbi.nlm.nih.gov/mesh/?term=erbB","The erbB-2 gene is a proto-oncogene that codes for the erbB-2 receptor (RECEPTOR, ERBB-2), a protein with structural features similar to the epidermal growth factor receptor. Its name originates from the viral oncogene homolog (v-erbB) which is a truncated form of the chicken erbB gene found in the avian erythroblastosis virus. Overexpression and amplification of the gene is associated with a significant number of adenocarcinomas. The human c-erbB-2 gene is located at 17q21.2."
"1647744363-2368","https://www.ncbi.nlm.nih.gov/mesh/?term=A4","A GLYCOINOSITOL PHOSPHOLIPID MEMBRANE ANCHOR containing ephrin found in variety of adult tissue such as KIDNEY; LUNG; COLON and OVARY. During embryonic development, ephrin-A4 is expressed in the HIPPOCAMPUS and CEREBRAL CORTEX. It binds preferentially to ephA receptors (EPH FAMILY RECEPTORS) with the exception of the EPHA1 RECEPTOR."
"1647757148-5769","https://www.ncbi.nlm.nih.gov/mesh/?term=fms-Like","A receptor tyrosine kinase that is involved in HEMATOPOIESIS. It is closely related to FMS PROTO-ONCOGENE PROTEIN and is commonly mutated in acute MYELOID LEUKEMIA."
"1647750062-3995","https://www.ncbi.nlm.nih.gov/mesh/?term=Myocytes","Mature contractile cells, commonly known as myocytes, that form one of three kinds of muscle. The three types of muscle cells are skeletal (MUSCLE FIBERS, SKELETAL), cardiac (MYOCYTES, CARDIAC), and smooth (MYOCYTES, SMOOTH MUSCLE). They are derived from embryonic (precursor) muscle cells called MYOBLASTS."
"1647746651-3049","https://www.ncbi.nlm.nih.gov/mesh/?term=Metal","Types of prosthetic joints in which both wear surfaces of the joint coupling are metallic."
"1647758246-5999","https://www.ncbi.nlm.nih.gov/mesh/?term=Alkylating","A class of drugs that differs from other alkylating agents used clinically in that they are monofunctional and thus unable to cross-link cellular macromolecules. Among their common properties are a requirement for metabolic activation to intermediates with antitumor efficacy and the presence in their chemical structures of N-methyl groups, that after metabolism, can covalently modify cellular DNA. The precise mechanisms by which each of these drugs acts to kill tumor cells are not completely understood. (From AMA, Drug Evaluations Annual, 1994, p2026)"
"1647753917-4973","https://www.ncbi.nlm.nih.gov/mesh/?term=Splenectomy","null"
"1647754874-5258","https://www.ncbi.nlm.nih.gov/mesh/?term=Motor","Area of the FRONTAL LOBE concerned with primary motor control located in the dorsal PRECENTRAL GYRUS immediately anterior to the central sulcus. It is comprised of three areas: the primary motor cortex located on the anterior paracentral lobule on the medial surface of the brain; the premotor cortex located anterior to the primary motor cortex; and the supplementary motor area located on the midline surface of the hemisphere anterior to the primary motor cortex."
"1647744314-2349","https://www.ncbi.nlm.nih.gov/mesh/?term=HMGB1","A 24-kDa HMGB protein that binds to and distorts the minor grove of DNA."
"1647748280-3533","https://www.ncbi.nlm.nih.gov/mesh/?term=P2","Compounds that bind to and block the stimulation of PURINERGIC P2 RECEPTORS."
"1647741964-1479","https://www.ncbi.nlm.nih.gov/mesh/?term=Dimer)","An enzyme which catalyzes an endonucleolytic cleavage near PYRIMIDINE DIMERS to produce a 5'-phosphate product. The enzyme acts on the damaged DNA strand, from the 5' side of the damaged site."
"1647742844-1822","https://www.ncbi.nlm.nih.gov/mesh/?term=Klippel-Trenaunay-Weber","null"
"1647746973-3149","https://www.ncbi.nlm.nih.gov/mesh/?term=Facilities","Sites that receive and store WASTE PRODUCTS. Some facilities also sort, process, and recycle specific waste products."
"1647760168-6502","https://www.ncbi.nlm.nih.gov/mesh/?term=Growth","The series of changes to the shape, size, components, and functions of an individual organism that occur over time as the organism progresses from its initial form to full size and maturity."
"1647738187-15","https://www.ncbi.nlm.nih.gov/mesh/?term=Labor","The repetitive uterine contraction during childbirth which is associated with the progressive dilation of the uterine cervix (CERVIX UTERI). Successful labor results in the expulsion of the FETUS and PLACENTA. Obstetric labor can be spontaneous or induced (LABOR, INDUCED)."
"1647740958-1089","https://www.ncbi.nlm.nih.gov/mesh/?term=Hydroxylases","Widely distributed enzymes that carry out oxidation-reduction reactions in which one atom of the oxygen molecule is incorporated into the organic substrate; the other oxygen atom is reduced and combined with hydrogen ions to form water. They are also known as monooxygenases or hydroxylases. These reactions require two substrates as reductants for each of the two oxygen atoms. There are different classes of monooxygenases depending on the type of hydrogen-providing cosubstrate (COENZYMES) required in the mixed-function oxidation."
"1647756831-5705","https://www.ncbi.nlm.nih.gov/mesh/?term=Radiation","Waves of oscillating electric and MAGNETIC FIELDS which move at right angles to each other and outward from the source."
"1647741279-1213","https://www.ncbi.nlm.nih.gov/mesh/?term=Attention","Focusing on certain aspects of current experience to the exclusion of others. It is the act of heeding or taking notice or concentrating."
"1647744208-2313","https://www.ncbi.nlm.nih.gov/mesh/?term=Enlargement","General increase in bulk of a part or organ due to CELL ENLARGEMENT and accumulation of FLUIDS AND SECRETIONS, not due to tumor formation, nor to an increase in the number of cells (HYPERPLASIA)."
"1647752749-4688","https://www.ncbi.nlm.nih.gov/mesh/?term=Dysfunction","Used with organs and diseases for disordered function in disease states."
"1647747649-3353","https://www.ncbi.nlm.nih.gov/mesh/?term=Element","Substances that comprise all matter. Each element is made up of atoms that are identical in number of electrons and protons and in nuclear charge but may differ in mass or number of neutrons."
"1647745549-2726","https://www.ncbi.nlm.nih.gov/mesh/?term=Aspartic","A subclass of peptide hydrolases that depend on an ASPARTIC ACID residue for their activity."
"1647744551-2431","https://www.ncbi.nlm.nih.gov/mesh/?term=Multilocus","null"
"1647745468-2703","https://www.ncbi.nlm.nih.gov/mesh/?term=Minnesota","State bordered on the north by Canada, on the east by Lake Superior and Wisconsin, on the south by Iowa, and on the west by North Dakota and South Dakota."
"1647745634-2749","https://www.ncbi.nlm.nih.gov/mesh/?term=Hydrolase","Any member of the class of enzymes that catalyze the cleavage of the substrate and the addition of water to the resulting molecules, e.g., ESTERASES, glycosidases (GLYCOSIDE HYDROLASES), lipases, NUCLEOTIDASES, peptidases (PEPTIDE HYDROLASES), and phosphatases (PHOSPHORIC MONOESTER HYDROLASES). EC 3."
"1647755371-5384","https://www.ncbi.nlm.nih.gov/mesh/?term=Common","Data elements that are common to multiple data sets across different studies."
"1647753907-4970","https://www.ncbi.nlm.nih.gov/mesh/?term=Cricetulus","A genus of the family Muridae consisting of eleven species. C. migratorius, the grey or Armenian hamster, and C. griseus, the Chinese hamster, are the two species used in biomedical research."
"1647742347-1628","https://www.ncbi.nlm.nih.gov/mesh/?term=Terminal","An N-terminal acetyltransferase subtype that consists of the Naa60p catalytic subunit. It is found in higher eukayotes and displays a substrate specificity for the N-terminal METHIONINE of peptides where the next amino acid in the chain is either LEUCINE; LYSINE; PHENYALANINE; ISOLEUCINE; or TRYPTOPHANE."
"1647756178-5568","https://www.ncbi.nlm.nih.gov/mesh/?term=Lactones","Cyclic esters of hydroxy carboxylic acids, containing a 1-oxacycloalkan-2-one structure. Large cyclic lactones of over a dozen atoms are MACROLIDES."
"1647738416-104","https://www.ncbi.nlm.nih.gov/mesh/?term=Breeding","The production of offspring by selective mating or HYBRIDIZATION, GENETIC in animals or plants."
"1647758260-6002","https://www.ncbi.nlm.nih.gov/mesh/?term=Maximum","The maximum exposure to a biologically active physical or chemical agent that is allowed during an 8-hour period (a workday) in a population of workers, or during a 24-hour period in the general population, which does not appear to cause appreciable harm, whether immediate or delayed for any period, in the target population. (From Lewis Dictionary of Toxicology, 1st ed)"
"1647738786-247","https://www.ncbi.nlm.nih.gov/mesh/?term=Double-Balloon","null"
